page_url,wrestler_id,wrestler,start_date,end_date,event,weight_c,round,opponent,school,result,score_details,winner_name,outcome,record,raw_details,created_at_utc
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,12/21/2024,,VALOR JV Tournament 2024,107-112,Junior Varsity,Owen Schaefer,Windsor,over,TF 18-0 0:00,Owen Schaefer,L,2-2-0 W-L-T,Junior Varsity - Round 1 - Owen Schaefer (Windsor) over Tobin Arthur (Valor Christian) (TF 18-0 0:00),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,12/21/2024,,VALOR JV Tournament 2024,107-112,Junior Varsity,Alexander Duarte,Prairie View High School,over,Dec 6-3,Tobin Arthur,W,3-2-0 W-L-T,Junior Varsity - Round 2 - Tobin Arthur (Valor Christian) over Alexander Duarte (Prairie View High School) (Dec 6-3),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,12/21/2024,,VALOR JV Tournament 2024,107-112,Junior Varsity,colton halligan,VALOR JV Tournament 2024,over,Fall 2:28,Tobin Arthur,W,4-2-0 W-L-T,Junior Varsity - Round 3 - Tobin Arthur (Valor Christian) over colton halligan (Liberty) (Fall 2:28),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,12/21/2024,,VALOR JV Tournament 2024,107-112,Junior Varsity,Austin George,Air Academy,over,MD 13-2,Tobin Arthur,W,5-2-0 W-L-T,Junior Varsity - Tobin Arthur (Valor Christian) over Austin George (Air Academy) (MD 13-2),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,12/21/2024,,VALOR JV Tournament 2024,107-112,Junior Varsity,Owen Schaefer,VALOR JV Tournament 2024,over,Fall 1:59,Owen Schaefer,L,5-3-0 W-L-T,Junior Varsity - 1st Place Match - Owen Schaefer (Windsor) over Tobin Arthur (Valor Christian) (Fall 1:59),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/04/2025,,2025 Bear Creek Wrestling Invitational,106,Varsity,Zandon Ness,2025 Bear Creek Wrestling Invitational,over,Fall 0:56,Zandon Ness,L,5-4-0 W-L-T,Varsity - Zandon Ness (Riverdale Ridge) over Tobin Arthur (Valor Christian) (Fall 0:56),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/04/2025,,2025 Bear Creek Wrestling Invitational,106,Varsity,Quinn Eyer,2025 Bear Creek Wrestling Invitational,over,Dec 13-6,Quinn Eyer,L,5-5-0 W-L-T,Varsity - Quinn Eyer (Lakewood) over Tobin Arthur (Valor Christian) (Dec 13-6),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/04/2025,,2025 Bear Creek Wrestling Invitational,106,Varsity,Aaron Quiroz Garcia,Jefferson,over,Fall 1:05,Aaron Quiroz Garcia,L,5-6-0 W-L-T,Varsity - Champ. Round 1 - Aaron Quiroz Garcia (Jefferson) over Tobin Arthur (Valor Christian) (Fall 1:05),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/09/2025,,vs. Ralston Valley,113,Varsity,Callum Butterworth,Ralston Valley,over,Fall 3:41,Tobin Arthur,W,6-6-0 W-L-T,Varsity - Tobin Arthur (Valor Christian) over Callum Butterworth (Ralston Valley) (Fall 3:41),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/10/2025,,2025 JV War Horse Invitational,113,Champ. Round 1,Silas Segura,Broomfield High School,over,Fall 1:26,Silas Segura,L,6-7-0 W-L-T,Champ. Round 1 - Silas Segura (Broomfield High School) over Tobin Arthur (Valor Christian) (Fall 1:26),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/10/2025,,2025 JV War Horse Invitational,113,Cons. Round 2,Julian Camacho,Broomfield High School,over,Dec 9-2,Tobin Arthur,W,7-7-0 W-L-T,Cons. Round 2 - Tobin Arthur (Valor Christian) over Julian Camacho (Broomfield High School) (Dec 9-2),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/10/2025,,2025 JV War Horse Invitational,113,Cons. Round 1,Tobin Pratt,Heritage,over,MD 8-0,Tobin Arthur,W,8-7-0 W-L-T,Cons. Round 1 - Tobin Arthur (Valor Christian) over Tobin Pratt (Heritage) (MD 8-0),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/10/2025,,2025 JV War Horse Invitational,113,Cons. Round 3,Neiman Cruzado,Erie,over,Fall 0:33,Neiman Cruzado,L,8-8-0 W-L-T,Cons. Round 3 - Neiman Cruzado (Erie) over Tobin Arthur (Valor Christian) (Fall 0:33),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/14/2025,,vs. ThunderRidge,120,Varsity,Unknown,ThunderRidge,over,Unknown,Tobin Arthur,W,9-8-0 W-L-T,Varsity - Tobin Arthur (Valor Christian) over Unknown (For.),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/16/2025,,vs. Alameda International,113,Varsity,Hamid Hashimi,Alameda International,over,TF 17-1 2:37,Hamid Hashimi,L,9-9-0 W-L-T,Varsity - Hamid Hashimi (Alameda International) over Tobin Arthur (Valor Christian) (TF 17-1 2:37),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/23/2025,,vs. Cherry Creek,113,Varsity,Gavin Barrett,Cherry Creek,over,Fall 1:39,Gavin Barrett,L,9-10-0 W-L-T,Varsity - Gavin Barrett (Cherry Creek) over Tobin Arthur (Valor Christian) (Fall 1:39),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/25/2025,,2025 Mile High Classic,113,Cons. Round 1,,2025 Mile High Classic,bye,Bye,Tobin Arthur,W,10-10-0 W-L-T,Cons. Round 1 - Tobin Arthur (Valor Christian) received a bye,2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/25/2025,,2025 Mile High Classic,113,Champ. Round 1,Cruz Trujillo,Pueblo Centennial,over,Fall 3:54,Cruz Trujillo,L,10-11-0 W-L-T,Champ. Round 1 - Cruz Trujillo (Pueblo Centennial) over Tobin Arthur (Valor Christian) (Fall 3:54),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/25/2025,,2025 Mile High Classic,113,Eli Martinez (Jefferson) over (Valor Christian) (Dec 5,Eli Martinez,Jefferson,over,Dec 5-2,Eli Martinez,L,10-12-0 W-L-T,Eli Martinez (Jefferson) over Tobin Arthur (Valor Christian) (Dec 5-2),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/28/2025,,vs. Legend,113,Varsity,Cooper Flowers,Legend,over,Fall 0:57,Cooper Flowers,L,10-13-0 W-L-T,Varsity - Cooper Flowers (Legend) over Tobin Arthur (Valor Christian) (Fall 0:57),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/30/2025,02/01/2025,2025 Colorado JV State Thurs./Sat.,113,Junior Varsity,Xavier Cisneros,Erie,over,Fall 2:48,Tobin Arthur,W,11-13-0 W-L-T,Junior Varsity - Champ. Round 1 - Tobin Arthur (Valor Christian) over Xavier Cisneros (Erie) (Fall 2:48),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/30/2025,02/01/2025,2025 Colorado JV State Thurs./Sat.,113,Junior Varsity,Josiah Jaques,Adams City,over,Fall 0:59,Josiah Jaques,L,11-14-0 W-L-T,Junior Varsity - Champ. Round 2 - Josiah Jaques (Adams City) over Tobin Arthur (Valor Christian) (Fall 0:59),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/30/2025,02/01/2025,2025 Colorado JV State Thurs./Sat.,113,Junior Varsity,Sean Tucker,Fairview,over,Fall 1:25,Tobin Arthur,W,12-14-0 W-L-T,Junior Varsity - Cons. Round 2 - Tobin Arthur (Valor Christian) over Sean Tucker (Fairview) (Fall 1:25),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,01/30/2025,02/01/2025,2025 Colorado JV State Thurs./Sat.,113,Junior Varsity,Hunter Halliday,Broomfield High School,over,Fall 3:58,Hunter Halliday,L,12-15-0 W-L-T,Junior Varsity - Cons. Round 3 - Hunter Halliday (Broomfield High School) over Tobin Arthur (Valor Christian) (Fall 3:58),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,02/07/2025,02/08/2025,5A Region 2,113,Varsity,,5A Region 2,bye,Bye,Tobin Arthur,W,13-15-0 W-L-T,Varsity - Cons. Round 1 - Tobin Arthur (Valor Christian) received a bye,2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,02/07/2025,02/08/2025,5A Region 2,113,Varsity,Mohammad Karimi,Denver South,over,Fall 2:00,Mohammad Karimi,L,13-16-0 W-L-T,Varsity - Champ. Round 1 - Mohammad Karimi (Denver South) over Tobin Arthur (Valor Christian) (Fall 2:00),2025-11-02T22:49:07.202Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=29916781132,29916781132,Tobin Arthur,02/07/2025,02/08/2025,5A Region 2,113,Varsity,Cooper Flowers,Legend,over,Fall 4:36,Cooper Flowers,L,13-17-0 W-L-T,Varsity - Cons. Round 2 - Cooper Flowers (Legend) over Tobin Arthur (Valor Christian) (Fall 4:36),2025-11-02T22:49:07.202Z

https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=30213277132,30213277132,Isaiah archuleta,12/06/2024,,vs. Arvada,126,Varsity,anthony manzanarez,Arvada,over,Fall 2:55,Isaiah archuleta,W,1-0-0 W-L-T,Varsity - Isaiah archuleta (Skyview) over anthony manzanarez (Arvada) (Fall 2:55),2025-11-02T22:49:24.510Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=30213277132,30213277132,Isaiah archuleta,12/07/2024,,vs. Fort Lupton,126,Varsity,Dominic Quintero,Fort Lupton,over,Dec 10-8,Dominic Quintero,L,1-1-0 W-L-T,Varsity - Dominic Quintero (Fort Lupton) over Isaiah archuleta (Skyview) (Dec 10-8),2025-11-02T22:49:24.510Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=30213277132,30213277132,Isaiah archuleta,12/07/2024,,vs. Centaurus,126,Varsity,JR Spence,Centaurus,over,Dec 12-7,JR Spence,L,1-2-0 W-L-T,Varsity - JR Spence (Centaurus) over Isaiah archuleta (Skyview) (Dec 12-7),2025-11-02T22:49:24.510Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=30213277132,30213277132,Isaiah archuleta,12/07/2024,,vs. Niwot High School,126,Varsity,Adam Shoning,Niwot High School,over,Fall 3:18,Isaiah archuleta,W,2-2-0 W-L-T,Varsity - Isaiah archuleta (Skyview) over Adam Shoning (Niwot High School) (Fall 3:18),2025-11-02T22:49:24.510Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=30213277132,30213277132,Isaiah archuleta,12/07/2024,,vs. Mountain View,126,Varsity,John Paul Salazar,Mountain View,over,Fall 4:46,John Paul Salazar,L,2-3-0 W-L-T,Varsity - John Paul Salazar (Mountain View) over Isaiah archuleta (Skyview) (Fall 4:46),2025-11-02T22:49:24.510Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=30213277132,30213277132,Isaiah archuleta,12/11/2024,,vs. Prairie View High School,126,Varsity,Owen Price,Prairie View High School,over,MD 11-3,Isaiah archuleta,W,3-3-0 W-L-T,Varsity - Isaiah archuleta (Skyview) over Owen Price (Prairie View High School) (MD 11-3),2025-11-02T22:49:24.510Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=30213277132,30213277132,Isaiah archuleta,12/14/2024,,12th Annual Denver North Invite,126,Champ. Round 1,Andrew Romero,Denver North,over,Dec 10-6,Isaiah archuleta,W,4-3-0 W-L-T,Champ. Round 1 - Isaiah archuleta (Skyview) over Andrew Romero (Denver North) (Dec 10-6),2025-11-02T22:49:24.510Z
https://www.trackwrestling.com/seasons/WrestlerMatches.jsp?TIM=1762096367893&twSessionId=vnordlkrwo&wrestlerId=30213277132,30213277132,Isaiah archuleta,12/14/2024,,12th Annual Denver North Invite,126,Quarterfinals,Leo Wallace,Denver North,over,TF 21-3 4:33,Isaiah archuleta,W,5-3-0 W-L-T,Quarterfinals - Isaiah archuleta (Skyview) over Leo Wallace (Denver North) (TF 21-3 4:33),2025-11-02T22:49:24.510Z
